sku,name,category_id,category_name,stock,b2b_price,site_price_est,sales_count,oem,has_image,image_count,path,source_id
EYD 91 09-1,AXOR Y.M ABS DİŞLİSİ / ÖN,abs-sensoru-modulu-kablo,ABS Sensörü/Modülü/Kablo,2,220.0,290.4,0.0,9433340115,True,3,/axor-y-m-abs-dislisi-on-p5536,5536
EYD 91 06,DAF ABS DİŞLİSİ / ÖN,abs-sensoru-modulu-kablo,ABS Sensörü/Modülü/Kablo,70,185.0,244.2,0.0,1805821,True,3,/daf-abs-dislisi-on-p5532,5532
EYD 91 03,BPW ABS DİŞLİSİ Y.M SAÇ,abs-sensoru-modulu-kablo,ABS Sensörü/Modülü/Kablo,1,250.0,330.0,0.0,03.3100.84.41,True,2,/bpw-abs-dislisi-y-m-sac-p5529,5529
EYD 91 01,126*156.5*7.8 BPW ABS DİŞLİSİ ÇELİK,abs-sensoru-modulu-kablo,ABS Sensörü/Modülü/Kablo,117,410.0,541.2,6.0,0331008530S,True,3,/126-156-5-7-8-bpw-abs-dislisi-celik-p5527,5527
EYD 80 26,ALMAN SAF 18 CM PABUÇ E.M.,fren-pabucu,Fren Pabucu,104,800.0,1056.0,0.0,,True,2,/alman-saf-18-cm-pabuc-e-m-p5512,5512
EYD 80 06,FRUHAUF DORSE 18 CM PABUÇ,fren-pabucu,Fren Pabucu,16,1020.0,1346.4,0.0,6504773,True,1,/fruhauf-dorse-18-cm-pabuc-p5497,5497
EYD 80 05,FRUHAUF DORSE 20 CM PABUÇ,fren-pabucu,Fren Pabucu,30,1020.0,1346.4,0.0,,False,0,/fruhauf-dorse-20-cm-pabuc-p5496,5496
EYD 80 04-2,BPW 20 CM BALATALI PABUÇ,fren-pabucu,Fren Pabucu,712,1400.0,1848.0,0.0,(A) G4,True,2,/bpw-20-cm-balatali-pabuc-p5495,5495
EYD 80 04-1,BPW 18 CM PABUÇ BALATALI,fren-pabucu,Fren Pabucu,540,1400.0,1848.0,0.0,,True,2,/bpw-18-cm-pabuc-balatali-p5494,5494
EYD 80 04,BPW 18 CM PABUÇ,fren-pabucu,Fren Pabucu,598,950.0,1254.0,0.0,(A) F4 - 05.091.46.17.0,True,2,/bpw-18-cm-pabuc-p5493,5493
EYD 80 03,Fren Pabucu Bpw 20 cm.,fren-pabucu,Fren Pabucu,3033,950.0,1254.0,0.0,(A) H4 - 05.091.27.83.0,True,2,/fren-pabucu-bpw-20-cm-p5492,5492
EYD 700 51,YEKSAN AXS PORYA KAPAĞI,porya,Porya,119,440.0,580.8,0.0,,True,3,/yeksan-axs-porya-kapagi-p5489,5489
EYD 700 43-1,SEMİ-TDS DİNGİL PORYA KAPAĞI İÇTEN YİVLİ,porya,Porya,34,440.0,580.8,0.0,,True,5,/semi-tds-dingil-porya-kapagi-icten-yivli-p5486,5486
EYD 700 34,EF 42 DİNGİL PORYA KAPAĞI,porya,Porya,17,440.0,580.8,0.0,,True,3,/ef-42-dingil-porya-kapagi-p5485,5485
EYD 700 33,PIRLANTA PORYA KAPAĞI,porya,Porya,135,440.0,580.8,0.0,,True,3,/pirlanta-porya-kapagi-p5484,5484
EYD 700 30,AYDIN DORSE DİNGİL PORYA KAPAĞI,porya,Porya,20,440.0,580.8,0.0,,True,3,/aydin-dorse-dingil-porya-kapagi-p5482,5482
EYD 700 28,MUSTAFA CEYLAN DORSE PORYA KAPAK,porya,Porya,56,440.0,580.8,0.0,,True,3,/mustafa-ceylan-dorse-porya-kapak-p5481,5481
EYD 700 08,COS DİNGİL PORYA KAPAĞI,porya,Porya,16,440.0,580.8,0.0,,True,4,/cos-dingil-porya-kapagi-p5475,5475
EYD 700 07,SERİN DORSE PORYA KAPAĞI,porya,Porya,102,440.0,580.8,0.0,,True,4,/serin-dorse-porya-kapagi-p5474,5474
EYD 700 06,SERTEL PORYA KAPAĞI 143 ALÜMİNYUM,porya,Porya,233,440.0,580.8,0.0,,True,3,/sertel-porya-kapagi-143-aluminyum-p5473,5473
EYD 700 04,OSMAN KOÇ PORYA KAPAĞI K2,porya,Porya,2,440.0,580.8,0.0,,True,3,/osman-koc-porya-kapagi-k2-p5471,5471
EYD 700 03,OSMAN KOÇ PORYA KAPAĞI K1,porya,Porya,67,440.0,580.8,0.0,,True,3,/osman-koc-porya-kapagi-k1-p5470,5470
EYD 70 58,ISUZU NOR FREN YAYI,yay,Yay,180,35.0,46.2,0.0,(A) B4,True,4,/isuzu-nor-fren-yayi-p5466,5466
EYD 70 55,ISUZU TURKUAZ FREN YAYI,yay,Yay,60,35.0,46.2,0.0,(A) B4,True,3,/isuzu-turkuaz-fren-yayi-p5465,5465
EYD 70 49,ISUZU ŞAMPİYON FREN YAYI,yay,Yay,260,35.0,46.2,0.0,(A) B4,True,4,/isuzu-sampiyon-fren-yayi-p5464,5464
EYD 70 48,ISUZU NPR FREN YAYI,yay,Yay,420,35.0,46.2,0.0,(A) B4,True,4,/isuzu-npr-fren-yayi-p5463,5463
EYD 70 22,522 PRO FREN YAYI (BÜYÜK),yay,Yay,20,40.0,52.8,0.0,,True,1,/522-pro-fren-yayi-buyuk-p5461,5461
EYD 70 18,TIR ASKI YAYI,yay,Yay,40,45.0,59.4,0.0,(A) C4,True,3,/tir-aski-yayi-p5459,5459
EYD 70 12,JUMBO DORSE YAYI,yay,Yay,194,75.0,99.0,50.0,(A) C4,True,4,/jumbo-dorse-yayi-p5458,5458
EYD 70 11,VOLVO TIR Y.M.FREN YAYI,yay,Yay,220,95.0,125.4,0.0,(A) B4,True,1,/volvo-tir-y-m-fren-yayi-p5457,5457
EYD 70 10-1,RENAULT KERAX YAY KÜÇÜK,yay,Yay,65,85.0,112.2,0.0,,True,3,/renault-kerax-yay-kucuk-p5455,5455
EYD 70 10,RENAULT MAGNUM TIR FREN YAY,yay,Yay,80,85.0,112.2,0.0,(A) B4,True,3,/renault-magnum-tir-fren-yay-p5454,5454
EYD 70 06,Daf Arka Yay,yay,Yay,139,90.0,118.8,0.0,(A) B4,True,1,/daf-arka-yay-p5452,5452
EYD 70 05,TIRSAN DORSE BÜYÜK YAY 29 CM,yay,Yay,1480,75.0,99.0,0.0,(A) A4,True,3,/tirsan-dorse-buyuk-yay-29-cm-p5451,5451
EYD 70 04-1,TIRSAN DORSE ORTA YAY (SERTEL) 27 CM,yay,Yay,1702,75.0,99.0,0.0,(A) B4,True,3,/tirsan-dorse-orta-yay-sertel-27-cm-p5449,5449
EYD 70 03-1,FREN YAYI VABİS BÜYÜK,yay,Yay,313,80.0,105.6,0.0,(A) C4,True,1,/fren-yayi-vabis-buyuk-p5447,5447
EYD 70 02,Dorse Civatalı Yay,yay,Yay,161,75.0,99.0,30.0,,True,3,/dorse-civatali-yay-p5445,5445
EYD 500 05-2-2,KAPLİN LASTİĞİ Y.M.,lastik,Lastik,307,10.0,13.2,0.0,,False,0,/kaplin-lastigi-y-m-p5439,5439
EYD 500 05-2,KAPLİN LASTİĞİ DÜZ E.M,lastik,Lastik,2850,10.0,13.2,0.0,,True,3,/kaplin-lastigi-duz-e-m-p5437,5437
EYD 301 08,SERTEL DİNGİL PABUÇ MAKARA TAKIMI 5 CM,fren-pabucu,Fren Pabucu,2500,175.0,231.0,6.0,,True,1,/sertel-dingil-pabuc-makara-takimi-5-cm-p5430,5430
EYD 300 34,Fren Pabucu,fren-pabucu,Fren Pabucu,504,3025.0,3993.0,0.0,,True,2,/fren-pabucu-p5420,5420
EYD 300 12,420/200 BURÇSUZ PABUÇ ARASI 5 CM,fren-pabucu,Fren Pabucu,47,1700.0,2244.0,0.0,(A) E3,True,2,/420-200-burcsuz-pabuc-arasi-5-cm-p5417,5417
EYD 300 03,420/200 BURÇSUZ SERTEL E.M,burc-muylu,Burç / Muylu,20,1700.0,2244.0,0.0,,True,2,/420-200-burcsuz-sertel-e-m-p5413,5413
EYD 30 05,AS 900 ARKA YAY ORJİNAL,yay,Yay,56,75.0,99.0,50.0,(A) C4,True,3,/as-900-arka-yay-orjinal-p5409,5409
EYD 30 01,AS 600 DODGE ARKA FREN YAYI ORJİNAL 23 CM,yay,Yay,60,75.0,99.0,0.0,(A) C4,True,1,/as-600-dodge-arka-fren-yayi-orjinal-23-cm-p5408,5408
EYD 209 11,Perno Klips,perno,Perno,1,22.8,30.1,0.0,,True,3,/perno-klips-p5405,5405
EYD 209 03,SERTEL PABUÇ PERNO TEK TARAFI YARIKLI KİLİT SAÇLI TAKIM,fren-pabucu,Fren Pabucu,1072,480.0,633.6,6.0,,True,3,/sertel-pabuc-perno-tek-tarafi-yarikli-kilit-sacli-takim-p5403,5403
EYD 209 02,DİSK CİVATASI,disk-bijonu-civatasi,Disk Bijonu/Civatası,62789,46.2,60.98,0.0,,True,3,/disk-civatasi-p5402,5402
EYD 209 01,Disk Montaj Seti,fren-diski,Fren Diski,673,390.0,514.8,0.0,,True,1,/disk-montaj-seti-p5401,5401
EYD 206 43-1,"FREN PABUCU VOLVO 17,5 CM ÜST (8 MM) (UZAK)",fren-pabucu,Fren Pabucu,17,1025.0,1353.0,0.0,30.951.95,True,2,/fren-pabucu-volvo-17-5-cm-ust-8-mm-uzak-p5397,5397
EYD 206 43,"FREN PABUCU VOLVO 17,5 CM ALT (8 MM) (YAKIN)",fren-pabucu,Fren Pabucu,17,1025.0,1353.0,0.0,30.951.95,True,2,/fren-pabucu-volvo-17-5-cm-alt-8-mm-yakin-p5396,5396
EYD 206 38,Fren Pabucu VOLVO-RENAULT-BMC NO: 68371632P-UST,fren-pabucu,Fren Pabucu,939,1025.0,1353.0,2.0,(A) F4 - 30.951.96,True,2,/fren-pabucu-volvo-renault-bmc-no-68371632p-ust-p5394,5394
EYD 206 37,Fren Pabucu VOLVO-RENAULT-BMC NO: 68371632P-ALT,fren-pabucu,Fren Pabucu,885,1025.0,1353.0,2.0,(A) F4 - 30.951.96,True,2,/fren-pabucu-volvo-renault-bmc-no-68371632p-alt-p5393,5393
EYD 206 09-1,SÜPER MAN FREN PABUCU 22 CM TEK TARAFLI SOL,fren-pabucu,Fren Pabucu,18,2025.0,2673.0,0.0,(A) D3,True,2,/super-man-fren-pabucu-22-cm-tek-tarafli-sol-p5389,5389
EYD 206 09,SÜPER MAN FREN PABUCU 22 CM TEK TARAFLI SAĞ,fren-pabucu,Fren Pabucu,18,2025.0,2673.0,0.0,(A) D3,False,0,/super-man-fren-pabucu-22-cm-tek-tarafli-sag-p5388,5388
EYD 206 07,Fren Pabucu - MERCEDES 18CM,fren-pabucu,Fren Pabucu,23,1975.0,2607.0,0.0,(A) G4 - 620.420.00.19,True,2,/fren-pabucu-mercedes-18cm-p5387,5387
EYD 206 06,MERCEDES FREN PABUCU 16 CM,fren-pabucu,Fren Pabucu,12,1975.0,2607.0,0.0,(A) D3 - 393.420.07.19,False,0,/mercedes-fren-pabucu-16-cm-p5386,5386
EYD 206 05,TURBO İNT.FREN PABUCU 20 CM - FORD CARGO,fren-pabucu,Fren Pabucu,30,850.0,1122.0,0.0,(A) E3 - 1906410 / 1906368,True,2,/turbo-int-fren-pabucu-20-cm-ford-cargo-p5385,5385
EYD 206 04,FATİH CARGO FREN PABUCU 17.5 CM,fren-pabucu,Fren Pabucu,22,850.0,1122.0,0.0,,False,0,/fatih-cargo-fren-pabucu-17-5-cm-p5384,5384
EYD 206 03-1,"FREN PABUCU (BMC NO: 683703-2) - 22,0CM - VOLVO",fren-pabucu,Fren Pabucu,9,700.0,924.0,0.0,(A) C3 - 30.900.77,True,2,/fren-pabucu-bmc-no-683703-2-22-0cm-volvo-p5383,5383
EYD 206 03,"FREN PABUCU (BMC NO: 683703-1) - 22,0CM - VOLVO",fren-pabucu,Fren Pabucu,9,850.0,1122.0,0.0,(A) C3 - 30.900.77,True,2,/fren-pabucu-bmc-no-683703-1-22-0cm-volvo-p5382,5382
EYD 206 02-1,FREN PABUCU 20 CM ( BMC NO: 683702-2),fren-pabucu,Fren Pabucu,76,850.0,1122.0,2.0,(A) E4 - 30.900.76,True,2,/fren-pabucu-20-cm-bmc-no-683702-2-p5381,5381
EYD 206 02,FREN PABUCU 20 CM ( BMC NO: 683702-1),fren-pabucu,Fren Pabucu,149,850.0,1122.0,2.0,(A) E4 - 30.900.76,True,2,/fren-pabucu-20-cm-bmc-no-683702-1-p5380,5380
EYD 206 01-1,Fren Pabucu (BMC NO: 683701-2) - VOLVO - 17.5CM,fren-pabucu,Fren Pabucu,73,700.0,924.0,0.0,(A) G4 - 30.900.75,True,2,/fren-pabucu-bmc-no-683701-2-volvo-17-5cm-p5379,5379
EYD 206 01,FATİH İNT. PABUCU YAKIN 17.5CM - VOLVO - BMC,fren-pabucu,Fren Pabucu,53,850.0,1122.0,0.0,(A) G4 - 30.900.75,True,2,/fatih-int-pabucu-yakin-17-5cm-volvo-bmc-p5378,5378
EYD 205 06,260'LIK KALDIRMA LASTİĞİ,lastik,Lastik,15,305.0,402.6,0.0,,True,3,/260-lik-kaldirma-lastigi-p5374,5374
EYD 205 03,250'LİK KALDIRMA LASTİĞİ,lastik,Lastik,15,305.0,402.6,0.0,,True,3,/250-lik-kaldirma-lastigi-p5372,5372
EYD 202 06,MERCEDES PERNO STANDART,perno,Perno,3287,159.5,210.54,10.0,,True,3,/mercedes-perno-standart-p5360,5360
EYD 20 09,CARGO 3230-3430 YM FREN YAYI,yay,Yay,70,70.0,92.4,0.0,(A) B4,True,4,/cargo-3230-3430-ym-fren-yayi-p5354,5354
EYD 20 08,FORD CARGO FATİH ARKA YAY(124),yay,Yay,538,50.0,66.0,60.0,(A) A4,True,3,/ford-cargo-fatih-arka-yay-124-p5353,5353
EYD 100 71,"Bpw ""S"" Kolu Tamir Takımı",fren-korugu,Fren Körüğü,99,350.0,462.0,0.0,,False,0,/bpw-s-kolu-tamir-takimi-p5347,5347
EYD 100 65,36 Nolu Körük Lastiği Derin,fren-korugu,Fren Körüğü,140,182.4,240.77,0.0,,True,3,/36-nolu-koruk-lastigi-derin-p5344,5344
EYD 100 50,12 Nolu Körük Lastiği,fren-korugu,Fren Körüğü,163,118.2,156.02,0.0,,True,3,/12-nolu-koruk-lastigi-p5336,5336
EYD 100 40,30 Nolu Körük Lastiği,fren-korugu,Fren Körüğü,331,142.2,187.7,0.0,,True,3,/30-nolu-koruk-lastigi-p5328,5328
EYD 10 11,ÖZKOÇ DORSE YAYI,yay,Yay,60,90.0,118.8,0.0,(A) A4,True,1,/ozkoc-dorse-yayi-p5305,5305
EYD 10 08,KOL YAYI KISA,yay,Yay,970,45.0,59.4,0.0,(A) C4,True,3,/kol-yayi-kisa-p5303,5303
EYD 10 07,Kol Yayı Standart - ORTA,yay,Yay,1497,45.0,59.4,0.0,(A) A4,True,3,/kol-yayi-standart-orta-p5302,5302
EYD 10 06,Kol Yayı Uzun,yay,Yay,1303,45.0,59.4,0.0,(A) B4,True,4,/kol-yayi-uzun-p5301,5301
EYD 10 02,MERCEDES V6-V8 ÖN FREN YAYI,yay,Yay,2866,45.0,59.4,0.0,(A) A4,True,3,/mercedes-v6-v8-on-fren-yayi-p5297,5297
EYD 10 01,FREN YAYI,yay,Yay,1178,45.0,59.4,0.0,(A) A4,True,4,/fren-yayi-p5296,5296
42941.S,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,6,1760.0,2323.2,0.0,"0542940030 , 0542940030",True,1,/pistonsuz-koruk-p5210,5210
42941.C,KOMPLE KÖRÜK METAL PİSTON,suspansiyon-korugu,Süspansiyon Körüğü,93,2915.0,3847.8,25.0,"0542940281 , 0542940101",True,1,/komple-koruk-metal-piston-p5209,5209
42940.S,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,350,1705.0,2250.6,0.0,"0542940910 , 0542942560",True,1,/pistonsuz-koruk-p5208,5208
42889.S,SÜSPANSİYON KÖRÜK LASTİK DAF,suspansiyon-korugu,Süspansiyon Körüğü,39,1540.0,2032.8,0.0,,True,1,/suspansiyon-koruk-lastik-daf-p5204,5204
42887.S,CARGO ÖN KÖRÜK LASTİK,suspansiyon-korugu,Süspansiyon Körüğü,20,1540.0,2032.8,0.0,,True,1,/cargo-on-koruk-lastik-p5203,5203
42881.S,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,22,2035.0,2686.2,6.0,"0542940010 , 0542942580",True,1,/pistonsuz-koruk-p5200,5200
42836.S1,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,95,1570.0,2072.4,0.0,0067504,True,1,/pistonsuz-koruk-p5197,5197
428185.S,Schmitz,suspansiyon-korugu,Süspansiyon Körüğü,6,1870.0,2468.4,0.0,,True,1,/schmitz-p5194,5194
42813.S,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,514,1515.0,1999.8,12.0,,True,1,/pistonsuz-koruk-p5192,5192
42813.C,Komple Körük Metal Piston,suspansiyon-korugu,Süspansiyon Körüğü,631,2310.0,3049.2,0.0,"2229000300 , 2229210300",True,1,/komple-koruk-metal-piston-p5191,5191
42810.S,Pistonsuz Körük 810 2 saplamalı lastik,suspansiyon-korugu,Süspansiyon Körüğü,38,1540.0,2032.8,0.0,016010S,True,1,/pistonsuz-koruk-810-2-saplamali-lastik-p5188,5188
42810.C16,SÜSP.KÖRÜK KOMPLE METAL 4 SAPLAMALI KISA,suspansiyon-korugu,Süspansiyon Körüğü,18,2585.0,3412.2,0.0,,True,2,/susp-koruk-komple-metal-4-saplamali-kisa-p5187,5187
427804.S,Volvo Yeni,suspansiyon-korugu,Süspansiyon Körüğü,89,1465.0,1933.8,0.0,,True,1,/volvo-yeni-p5186,5186
427804.C,Komple Körük Metal Piston,suspansiyon-korugu,Süspansiyon Körüğü,57,2255.0,2976.6,0.0,"20582209 , 20531986",True,3,/komple-koruk-metal-piston-p5185,5185
427803.S,Volvo Yeni,suspansiyon-korugu,Süspansiyon Körüğü,81,1540.0,2032.8,0.0,,True,1,/volvo-yeni-p5184,5184
427803.C,Komple Körük Metal Piston,suspansiyon-korugu,Süspansiyon Körüğü,87,2350.0,3102.0,0.0,"21961374 , 20582206 , 20427800",True,1,/komple-koruk-metal-piston-p5183,5183
42722.C,KOMPLE BMC KÖRÜK,suspansiyon-korugu,Süspansiyon Körüğü,39,3410.0,4501.2,0.0,,False,0,/komple-bmc-koruk-p5180,5180
42720.R,Roll Körük,suspansiyon-korugu,Süspansiyon Körüğü,154,990.0,1306.8,0.0,"3873280101 , 81436010033 , 1629193 , 0220024100",True,1,/roll-koruk-p5179,5179
426418.S,Volvo Yeni,suspansiyon-korugu,Süspansiyon Körüğü,155,1485.0,1960.2,0.0,,True,1,/volvo-yeni-p5174,5174
426416.S,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,95,1540.0,2032.8,0.0,,True,1,/pistonsuz-koruk-p5173,5173
426416.C,Komple Körük Metal Piston,suspansiyon-korugu,Süspansiyon Körüğü,71,2200.0,2904.0,0.0,"21961456 , 21961456 , 20374510",True,1,/komple-koruk-metal-piston-p5172,5172
426318.S,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,96,1760.0,2323.2,0.0,"016512S , 016512S",True,1,/pistonsuz-koruk-p5171,5171
424915.C,Komple Körük,suspansiyon-korugu,Süspansiyon Körüğü,14,3355.0,4428.6,0.0,"20757541 , 20757541 , 20757541 , 20757541",False,0,/komple-koruk-p5167,5167
424913.S04,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,129,2055.0,2712.6,0.0,1379393,True,1,/pistonsuz-koruk-p5166,5166
424913.C02,Komple Körük Metal Piston,suspansiyon-korugu,Süspansiyon Körüğü,46,2970.0,3920.4,0.0,"1379392 , 1440294",True,1,/komple-koruk-metal-piston-p5165,5165
424912.S10,SÜSP.KÖRÜK TEK ÇIKIŞ,suspansiyon-korugu,Süspansiyon Körüğü,85,2090.0,2758.8,0.0,(B) L1,True,1,/susp-koruk-tek-cikis-p5164,5164
424912.S08,Pistonsuz Körük Çift Çıkış,suspansiyon-korugu,Süspansiyon Körüğü,104,2180.0,2877.6,0.0,5001832067,True,2,/pistonsuz-koruk-cift-cikis-p5163,5163
424912.C10,Komple Körük Metal Piston Tek çıkış,suspansiyon-korugu,Süspansiyon Körüğü,99,2970.0,3920.4,0.0,"5010557355 , 7422025556",True,1,/komple-koruk-metal-piston-tek-cikis-p5162,5162
424912.C07,Komple Körük Metal Piston Çift Çıkış,suspansiyon-korugu,Süspansiyon Körüğü,77,3080.0,4065.6,0.0,"5010294307 , MLF7063",True,1,/komple-koruk-metal-piston-cift-cikis-p5161,5161
424882.S02,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,98,1650.0,2178.0,0.0,"81436010151 , 81436010176",True,1,/pistonsuz-koruk-p5156,5156
424718.S,Volvo,suspansiyon-korugu,Süspansiyon Körüğü,84,1350.0,1782.0,0.0,,False,0,/volvo-p5146,5146
424713.S,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,63,1700.0,2244.0,0.0,MLF7098,True,1,/pistonsuz-koruk-p5144,5144
424713.C02,Komple Körük Metal Piston,suspansiyon-korugu,Süspansiyon Körüğü,11,2530.0,3339.6,0.0,(B) K4,True,1,/komple-koruk-metal-piston-p5143,5143
424390.C01,Komple Körük Metal Piston,suspansiyon-korugu,Süspansiyon Körüğü,1,2125.0,2805.0,1.0,"9423205221 , 9423200421",True,1,/komple-koruk-metal-piston-p5140,5140
424183.S2,SÜSPANSİYON KÖRÜK ÇİFT GİRİŞ,suspansiyon-korugu,Süspansiyon Körüğü,83,1690.0,2230.8,0.0,(A) E1,True,1,/suspansiyon-koruk-cift-giris-p5136,5136
424159.C06,KOMPLE KÖRÜK METAL PİSTON,suspansiyon-korugu,Süspansiyon Körüğü,13,2665.0,3517.8,0.0,MLF7127,True,1,/komple-koruk-metal-piston-p5133,5133
424158.S02,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,134,1760.0,2323.2,0.0,(B) K2,True,1,/pistonsuz-koruk-p5132,5132
424023.S,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,58,1650.0,2178.0,0.0,,True,1,/pistonsuz-koruk-p5122,5122
424023.C03,Komple Körük Metal Piston,suspansiyon-korugu,Süspansiyon Körüğü,54,2695.0,3557.4,0.0,"3229003100 , 3229213100",True,1,/komple-koruk-metal-piston-p5121,5121
424022.S05,SÜSPANSİYON KÖRÜĞÜ PİSTONSUZ,suspansiyon-korugu,Süspansiyon Körüğü,89,1540.0,2032.8,0.0,,True,1,/suspansiyon-korugu-pistonsuz-p5120,5120
424022.S02,Pistonsuz Körük,suspansiyon-korugu,Süspansiyon Körüğü,39,1540.0,2032.8,0.0,3229003300,True,1,/pistonsuz-koruk-p5119,5119
424022.CP03,KOMPLE KÖRÜK PLASTİK PİSTON,suspansiyon-korugu,Süspansiyon Körüğü,37,2090.0,2758.8,0.0,3229003300,True,1,/komple-koruk-plastik-piston-p5117,5117
424004.C03,EKERSAN 424004 SAF DORSE SÜSP.KÖRÜK KOMPLE METAL PİSTON,suspansiyon-korugu,Süspansiyon Körüğü,94,2695.0,3557.4,0.0,"MLF7091 , 2229000700",True,1,/ekersan-424004-saf-dorse-susp-koruk-komple-metal-piston-p5115,5115
423608.S,SÜSP.KÖRÜK LASTİK,suspansiyon-korugu,Süspansiyon Körüğü,40,2065.0,2725.8,0.0,"1903608S , 1774804S",True,1,/susp-koruk-lastik-p5114,5114
423608.C,SÜSP.KÖRÜK KOMPLE SCANIA Y.M.,suspansiyon-korugu,Süspansiyon Körüğü,91,3015.0,3979.8,0.0,"1903608 , 1774804",True,1,/susp-koruk-komple-scania-y-m-p5113,5113
422211.P01,Katlı Körük Civatasız Düz,suspansiyon-korugu,Süspansiyon Körüğü,672,880.0,1161.6,0.0,21221395,True,1,/katli-koruk-civatasiz-duz-p5104,5104
ESS 320 10,"SOMUN DÖNER PULLU 33'LÜK DPS M22*1,5",somun-civata,Somun / Cıvata,5626,57.25,75.57,0.0,,True,3,/somun-doner-pullu-33-luk-dps-m22-1-5-p4839,4839
ESS 300 22,Aliminyum Jant Somunu Kısa 11 Diş,somun-civata,Somun / Cıvata,1510,158.0721905763,208.66,0.0,,True,3,/aliminyum-jant-somunu-kisa-11-dis-p4802,4802
ESS 300 20,Aliminyum Jant Somunu Kısa,somun-civata,Somun / Cıvata,5914,156.9267399199,207.14,0.0,-,True,3,/aliminyum-jant-somunu-kisa-p4799,4799
ESS 300 12,Aliminyum Jant Somunu Uzun 11 Diş,somun-civata,Somun / Cıvata,1760,158.0721905763,208.66,0.0,,True,3,/aliminyum-jant-somunu-uzun-11-dis-p4798,4798
ESS 300 10,Aliminyum Jant Somunu Uzun,somun-civata,Somun / Cıvata,1986,156.9267399199,207.14,0.0,-,True,1,/aliminyum-jant-somunu-uzun-p4795,4795
ESS 180 10,Küçük Döner Pullu Somun,somun-civata,Somun / Cıvata,120,61.7397903773,81.5,0.0,-,True,1,/kucuk-doner-pullu-somun-p4762,4762
ESS 171 10,Büyük Döner Pullu Somun,somun-civata,Somun / Cıvata,24874,65.6343226089,86.64,0.0,-,True,3,/buyuk-doner-pullu-somun-p4756,4756
ESS 170 10,Büyük Döner Pullu Somun,somun-civata,Somun / Cıvata,6210,65.6343226089,86.64,0.0,-,True,3,/buyuk-doner-pullu-somun-p4755,4755
ESS 140 10,SOMUN FORD ARKA,somun-civata,Somun / Cıvata,20,29.91,39.48,0.0,,True,2,/somun-ford-arka-p4740,4740
ESS 131 10,İspit Somunu,somun-civata,Somun / Cıvata,62,50.1707387481,66.23,0.0,-,True,3,/ispit-somunu-p4735,4735
ESS 120 10,Man-Mercedes Somunu Uzun,somun-civata,Somun / Cıvata,5816,50.1707387481,66.23,0.0,-,True,3,/man-mercedes-somunu-uzun-p4727,4727
ESS 080 10,50 NC somunu,somun-civata,Somun / Cıvata,764,50.1707387481,66.23,0.0,-,True,3,/50-nc-somunu-p4675,4675
ESS 029 10,"27'lik 18x1,5 Döner Pullu Somun",somun-civata,Somun / Cıvata,11860,61.7397903773,81.5,0.0,-,True,3,/27-lik-18x1-5-doner-pullu-somun-p4654,4654
ESS 028 10,30'luk Döner Pullu Somun,somun-civata,Somun / Cıvata,14375,61.7397903773,81.5,0.0,-,True,3,/30-luk-doner-pullu-somun-p4650,4650
ESS 025 20-3,"SOMUN KISA DÖNER PULLU 22*1,5 DAKROMATLI",somun-civata,Somun / Cıvata,55436,55.58,73.37,0.0,,False,0,/somun-kisa-doner-pullu-22-1-5-dakromatli-p4646,4646
ESS 025 20,Döner Pullu Somun,somun-civata,Somun / Cıvata,100000,61.7397903773,81.5,0.0,81455030056 - 81455030026,True,3,/doner-pullu-somun-p4644,4644
ESS 024 11-L,Döner Pullu Somun,somun-civata,Somun / Cıvata,90,61.7397903773,81.5,0.0,-,True,3,/doner-pullu-somun-p4642,4642
ESS 024 10-R,Döner Pullu Somun 14 diş volvo (R),somun-civata,Somun / Cıvata,688,61.7397903773,81.5,0.0,,True,3,/doner-pullu-somun-14-dis-volvo-r-p4641,4641
ESS 023 10-R,Döner Pullu Somun,somun-civata,Somun / Cıvata,10337,61.7397903773,81.5,0.0,,True,3,/doner-pullu-somun-p4638,4638
ESS 020 10,Döner Pullu Somun,somun-civata,Somun / Cıvata,100000,61.7397903773,81.5,50.0,-,True,3,/doner-pullu-somun-p4633,4633
ESP.22.08,PORYA ÖZKOÇ 4646 DİSK PORYA E.M,porya,Porya,1,3400.0,4488.0,0.0,,False,0,/porya-ozkoc-4646-disk-porya-e-m-p4593,4593
ESP.22.06.01,AKKAR DİNGİL DİSKLİ PORYA A2,porya,Porya,1,4945.0,6527.4,0.0,,False,0,/akkar-dingil-diskli-porya-a2-p4586,4586
